,Match_Winner,HT_buildUpPlaySpeed,HT_buildUpPlayDribbling,HT_buildUpPlayPassing,HT_chanceCreationPassing,HT_chanceCreationCrossing,HT_chanceCreationShooting,HT_defencePressure,HT_defenceAggression,HT_defenceTeamWidth,AT_buildUpPlaySpeed,AT_buildUpPlayDribbling,AT_buildUpPlayPassing,AT_chanceCreationPassing,AT_chanceCreationCrossing,AT_chanceCreationShooting,AT_defencePressure,AT_defenceAggression,AT_defenceTeamWidth
3737,0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3738,1,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3739,1,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0
3740,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3741,0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0
3742,0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
3743,1,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3744,0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0
3745,1,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3746,1,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3747,0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0
3748,1,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0
3749,1,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3750,0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3751,0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3752,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3753,0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3754,1,30.0,45.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3755,1,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0,35.0,42.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0
3756,0,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0,47.0,52.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0
3757,0,62.0,51.0,52.0,60.0,55.0,64.0,37.0,56.0,49.0,56.0,55.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0
3758,0,45.0,52.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0,55.0,47.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0
3759,1,35.0,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0,46.0,41.0,38.0,52.0,68.0,37.0,37.0,60.0,65.0
3760,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0
3761,0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3762,0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3763,0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
3764,1,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3765,1,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3766,0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0
3767,1,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3768,1,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3769,1,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3770,1,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3771,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
3772,0,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0
3773,1,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0
3774,1,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3775,1,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0
3776,0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0
3777,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3778,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0
3779,0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3780,0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3781,0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3782,1,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3783,1,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3784,1,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
3785,0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3786,1,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0
3787,0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0
3788,1,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0
3789,0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3790,0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
3791,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3792,1,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3793,0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0
3794,1,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3795,0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3796,0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3797,1,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
3798,0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3799,1,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0
3800,1,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0
3801,1,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0
3802,1,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3803,0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3804,0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3805,1,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3806,0,51.0,52.0,48.0,53.0,54.0,57.0,49.0,51.0,58.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3807,1,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3808,0,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3809,0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3810,0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3811,0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3812,1,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3813,1,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0
3814,1,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,53.0,40.0,48.0,55.0,59.0,57.0,38.0,39.0,52.0
3815,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3816,1,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3817,0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0
3818,0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
3819,0,35.0,42.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0,30.0,45.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0
3820,0,40.0,53.0,53.0,40.0,66.0,48.0,36.0,41.0,52.0,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0
3821,0,35.0,52.0,36.0,60.0,52.0,59.0,48.0,53.0,65.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3822,0,56.0,55.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0
3823,0,55.0,47.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0,62.0,51.0,52.0,60.0,55.0,64.0,37.0,56.0,49.0
3824,1,35.0,42.0,35.0,43.0,57.0,58.0,51.0,51.0,56.0,45.0,52.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0
3825,0,46.0,41.0,38.0,52.0,68.0,37.0,37.0,60.0,65.0,52.0,62.0,37.0,67.0,68.0,52.0,49.0,45.0,64.0
3826,0,57.0,51.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0,35.0,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0
3827,1,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,35.0,42.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0
3828,1,30.0,45.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0,40.0,53.0,53.0,40.0,66.0,48.0,36.0,41.0,52.0
3829,1,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0,35.0,52.0,36.0,60.0,52.0,59.0,48.0,53.0,65.0
3830,0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,47.0,52.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0
3831,1,53.0,54.0,62.0,59.0,68.0,52.0,42.0,52.0,65.0,56.0,55.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0
3832,1,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0,55.0,47.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0
3833,1,45.0,52.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0,46.0,41.0,38.0,52.0,68.0,37.0,37.0,60.0,65.0
3834,0,52.0,62.0,37.0,67.0,68.0,52.0,49.0,45.0,64.0,57.0,51.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0
3835,1,35.0,42.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0,45.0,42.0,36.0,69.0,69.0,50.0,64.0,58.0,42.0
3836,1,47.0,52.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0
3837,0,56.0,55.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3838,0,55.0,47.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0,53.0,54.0,62.0,59.0,68.0,52.0,42.0,52.0,65.0
3839,0,35.0,42.0,35.0,43.0,57.0,58.0,51.0,51.0,56.0,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0
3840,0,57.0,51.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0,45.0,52.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0
3841,1,35.0,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0,52.0,62.0,37.0,67.0,68.0,52.0,49.0,45.0,64.0
3842,1,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,35.0,52.0,36.0,60.0,52.0,59.0,48.0,53.0,65.0
3843,1,30.0,45.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0,47.0,52.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0
3844,1,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0,56.0,55.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0
3845,0,53.0,54.0,62.0,59.0,68.0,52.0,42.0,52.0,65.0,35.0,42.0,35.0,43.0,57.0,58.0,51.0,51.0,56.0
3846,1,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0,46.0,41.0,38.0,52.0,68.0,37.0,37.0,60.0,65.0
3847,0,45.0,52.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0,35.0,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0
3848,1,45.0,42.0,36.0,69.0,69.0,50.0,64.0,58.0,42.0,52.0,62.0,37.0,67.0,68.0,52.0,49.0,45.0,64.0
3849,0,40.0,53.0,53.0,40.0,66.0,48.0,36.0,41.0,52.0,45.0,42.0,36.0,69.0,69.0,50.0,64.0,58.0,42.0
3850,0,35.0,52.0,36.0,60.0,52.0,59.0,48.0,53.0,65.0,35.0,42.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0
3851,1,47.0,52.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3852,1,56.0,55.0,46.0,38.0,52.0,68.0,45.0,50.0,59.0,30.0,45.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0
3853,0,55.0,47.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0
3854,1,35.0,42.0,35.0,43.0,57.0,58.0,51.0,51.0,56.0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0
3855,0,57.0,51.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0
3856,1,35.0,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0,62.0,51.0,52.0,60.0,55.0,64.0,37.0,56.0,49.0
3857,0,35.0,42.0,40.0,58.0,42.0,52.0,49.0,45.0,47.0,47.0,52.0,51.0,67.0,67.0,54.0,52.0,37.0,55.0
3858,1,30.0,45.0,35.0,38.0,56.0,55.0,51.0,38.0,59.0,55.0,47.0,69.0,53.0,54.0,57.0,49.0,51.0,58.0
3859,1,65.0,53.0,65.0,53.0,57.0,38.0,38.0,49.0,55.0,35.0,42.0,35.0,43.0,57.0,58.0,51.0,51.0,56.0
3860,0,46.0,41.0,65.0,57.0,54.0,40.0,37.0,53.0,45.0,46.0,41.0,38.0,52.0,68.0,37.0,37.0,60.0,65.0
3861,1,53.0,54.0,62.0,59.0,68.0,52.0,42.0,52.0,65.0,57.0,51.0,63.0,55.0,61.0,52.0,47.0,52.0,56.0
3862,1,50.0,54.0,41.0,68.0,54.0,69.0,39.0,49.0,65.0,35.0,35.0,32.0,37.0,31.0,35.0,61.0,63.0,65.0
3863,1,45.0,42.0,36.0,69.0,69.0,50.0,64.0,58.0,42.0,45.0,52.0,44.0,44.0,44.0,47.0,63.0,51.0,59.0
3864,0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0
3865,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,48.0,55.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
3866,0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3867,0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
3868,1,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3869,0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3870,1,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
3871,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,48.0,55.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
3872,0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0
3873,1,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3874,1,55.0,48.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3875,0,59.0,49.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3876,1,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3877,1,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0
3878,1,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3879,1,48.0,55.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0
3880,0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0
3881,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,55.0,48.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0
3882,0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0,59.0,49.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
3883,1,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3884,1,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3885,0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0
3886,1,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0
3887,1,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0
3888,0,55.0,48.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0
3889,0,59.0,49.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0
3890,1,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3891,1,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3892,1,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0
3893,0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3894,1,36.0,35.0,51.0,36.0,49.0,56.0,61.0,65.0,65.0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0
3895,1,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,35.0,46.0,35.0,37.0,51.0,58.0,49.0,45.0,53.0
3896,0,48.0,55.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0
3897,1,55.0,59.0,38.0,41.0,48.0,50.0,55.0,55.0,59.0,55.0,48.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0
3898,0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,59.0,49.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
3899,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,50.0,52.0,44.0,52.0,60.0,40.0,37.0,40.0,45.0
3900,0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3901,1,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3902,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,34.0,41.0,38.0,55.0,39.0,49.0,43.0,42.0,49.0
3903,1,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
3904,1,55.0,48.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0,48.0,55.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0
3905,0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0
3906,1,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0
3907,1,53.0,53.0,53.0,53.0,52.0,60.0,42.0,48.0,59.0,55.0,48.0,50.0,62.0,59.0,38.0,45.0,54.0,41.0
3908,1,48.0,55.0,44.0,53.0,42.0,53.0,53.0,39.0,57.0,59.0,49.0,37.0,59.0,43.0,53.0,58.0,49.0,58.0
3909,0,62.0,36.0,65.0,71.0,42.0,65.0,36.0,33.0,42.0,57.0,50.0,59.0,61.0,63.0,51.0,48.0,45.0,62.0
3910,1,57.0,50.0,50.0,61.0,62.0,49.0,49.0,42.0,52.0,46.0,46.0,39.0,50.0,60.0,36.0,49.0,57.0,50.0
3911,0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0,42.0,51.0,36.0,41.0,40.0,50.0,47.0,37.0,52.0
3912,1,50.0,57.0,46.0,61.0,41.0,63.0,52.0,60.0,63.0,29.0,52.0,44.0,44.0,44.0,47.0,54.0,52.0,63.0
3913,0,60.0,52.0,50.0,54.0,60.0,52.0,49.0,53.0,53.0,48.0,42.0,36.0,36.0,52.0,55.0,47.0,48.0,44.0
3914,1,53.0,55.0,47.0,38.0,52.0,55.0,45.0,50.0,59.0,62.0,51.0,52.0,59.0,55.0,52.0,37.0,56.0,49.0
